X;Temperature_Explicit;Temperature_Implicit;Temperature_CN
0,680820;20,006604;20,006604;20,007107
0,681308;20,006712;20,006712;20,007223
0,681796;20,006822;20,006822;20,007340
0,682284;20,006933;20,006933;20,007458
0,682772;20,007047;20,007047;20,007579
0,683260;20,007162;20,007162;20,007701
0,683748;20,007278;20,007278;20,007825
0,684236;20,007397;20,007397;20,007951
0,684724;20,007517;20,007517;20,008079
0,685212;20,007639;20,007639;20,008209
0,685700;20,007763;20,007763;20,008341
0,686188;20,007889;20,007889;20,008474
0,686676;20,008017;20,008017;20,008610
0,687164;20,008146;20,008146;20,008747
0,687653;20,008278;20,008278;20,008887
0,688141;20,008411;20,008411;20,009029
0,688629;20,008547;20,008547;20,009173
0,689117;20,008684;20,008684;20,009319
0,689605;20,008824;20,008824;20,009467
0,690093;20,008965;20,008965;20,009617
0,690581;20,009109;20,009109;20,009770
0,691069;20,009255;20,009255;20,009924
0,691557;20,009403;20,009403;20,010081
0,692045;20,009553;20,009553;20,010241
0,692533;20,009706;20,009706;20,010402
0,693021;20,009861;20,009861;20,010566
0,693509;20,010018;20,010018;20,010733
0,693997;20,010177;20,010177;20,010902
0,694485;20,010339;20,010339;20,011073
0,694973;20,010503;20,010503;20,011247
0,695461;20,010669;20,010669;20,011423
0,695949;20,010838;20,010838;20,011602
0,696437;20,011009;20,011009;20,011783
0,696925;20,011183;20,011183;20,011967
0,697413;20,011359;20,011359;20,012154
0,697901;20,011538;20,011538;20,012343
0,698389;20,011720;20,011720;20,012535
0,698878;20,011904;20,011904;20,012730
0,699366;20,012091;20,012091;20,012927
0,699854;20,012280;20,012280;20,013128
0,700342;20,012473;20,012473;20,013331
0,700830;20,012668;20,012668;20,013537
0,701318;20,012866;20,012866;20,013747
0,701806;20,013066;20,013066;20,013959
0,702294;20,013270;20,013270;20,014174
0,702782;20,013476;20,013476;20,014392
0,703270;20,013686;20,013686;20,014613
0,703758;20,013898;20,013898;20,014838
0,704246;20,014114;20,014114;20,015065
0,704734;20,014333;20,014333;20,015296
0,705222;20,014554;20,014554;20,015530
0,705710;20,014779;20,014779;20,015767
0,706198;20,015007;20,015007;20,016008
0,706686;20,015239;20,015239;20,016252
0,707174;20,015473;20,015473;20,016500
0,707662;20,015711;20,015711;20,016751
0,708150;20,015952;20,015952;20,017005
0,708638;20,016197;20,016197;20,017263
0,709126;20,016445;20,016445;20,017525
0,709614;20,016697;20,016697;20,017790
0,710102;20,016952;20,016952;20,018059
0,710591;20,017211;20,017211;20,018331
0,711079;20,017473;20,017473;20,018608
0,711567;20,017739;20,017739;20,018888
0,712055;20,018009;20,018009;20,019172
0,712543;20,018283;20,018283;20,019460
0,713031;20,018560;20,018560;20,019752
0,713519;20,018841;20,018841;20,020048
0,714007;20,019126;20,019126;20,020349
0,714495;20,019416;20,019416;20,020653
0,714983;20,019709;20,019709;20,020961
0,715471;20,020006;20,020006;20,021274
0,715959;20,020307;20,020307;20,021591
0,716447;20,020613;20,020613;20,021912
0,716935;20,020922;20,020922;20,022238
0,717423;20,021236;20,021236;20,022568
0,717911;20,021554;20,021554;20,022902
0,718399;20,021877;20,021877;20,023241
0,718887;20,022204;20,022204;20,023585
0,719375;20,022536;20,022536;20,023933
0,719863;20,022872;20,022872;20,024286
0,720351;20,023212;20,023212;20,024644
0,720839;20,023557;20,023557;20,025007
0,721327;20,023907;20,023907;20,025374
0,721816;20,024262;20,024262;20,025746
0,722304;20,024622;20,024622;20,026124
0,722792;20,024986;20,024986;20,026506
0,723280;20,025355;20,025355;20,026894
0,723768;20,025730;20,025730;20,027287
0,724256;20,026109;20,026109;20,027685
0,724744;20,026493;20,026493;20,028088
0,725232;20,026883;20,026883;20,028496
0,725720;20,027278;20,027278;20,028911
0,726208;20,027678;20,027678;20,029330
0,726696;20,028084;20,028084;20,029755
0,727184;20,028495;20,028495;20,030186
0,727672;20,028911;20,028911;20,030622
0,728160;20,029333;20,029333;20,031064
0,728648;20,029761;20,029761;20,031512
0,729136;20,030194;20,030194;20,031966
0,729624;20,030633;20,030633;20,032426
0,730112;20,031078;20,031078;20,032892
0,730600;20,031529;20,031529;20,033364
0,731088;20,031985;20,031985;20,033842
0,731576;20,032448;20,032448;20,034326
0,732064;20,032917;20,032917;20,034817
0,732552;20,033392;20,033392;20,035314
0,733041;20,033873;20,033873;20,035818
0,733529;20,034361;20,034361;20,036328
0,734017;20,034855;20,034855;20,036844
0,734505;20,035355;20,035355;20,037368
0,734993;20,035862;20,035862;20,037898
0,735481;20,036376;20,036376;20,038435
0,735969;20,036896;20,036896;20,038978
0,736457;20,037423;20,037423;20,039529
0,736945;20,037957;20,037957;20,040087
0,737433;20,038498;20,038498;20,040652
0,737921;20,039045;20,039045;20,041224
0,738409;20,039600;20,039600;20,041804
0,738897;20,040162;20,040162;20,042391
0,739385;20,040731;20,040731;20,042985
0,739873;20,041308;20,041308;20,043587
0,740361;20,041892;20,041892;20,044197
0,740849;20,042483;20,042483;20,044814
0,741337;20,043082;20,043082;20,045439
0,741825;20,043689;20,043689;20,046072
0,742313;20,044304;20,044304;20,046713
0,742801;20,044926;20,044926;20,047362
0,743289;20,045556;20,045556;20,048020
0,743777;20,046194;20,046194;20,048685
0,744265;20,046841;20,046841;20,049359
0,744754;20,047495;20,047495;20,050041
0,745242;20,048158;20,048158;20,050732
0,745730;20,048829;20,048829;20,051432
0,746218;20,049508;20,049508;20,052140
0,746706;20,050197;20,050197;20,052857
0,747194;20,050893;20,050893;20,053583
0,747682;20,051599;20,051599;20,054318
0,748170;20,052313;20,052313;20,055062
0,748658;20,053037;20,053037;20,055815
0,749146;20,053769;20,053769;20,056578
0,749634;20,054510;20,054510;20,057350
0,750122;20,055261;20,055261;20,058131
0,750610;20,056021;20,056021;20,058922
0,751098;20,056791;20,056791;20,059723
0,751586;20,057570;20,057570;20,060534
0,752074;20,058358;20,058358;20,061354
0,752562;20,059157;20,059157;20,062185
0,753050;20,059965;20,059965;20,063025
0,753538;20,060783;20,060783;20,063876
0,754026;20,061612;20,061612;20,064737
0,754514;20,062450;20,062450;20,065609
0,755002;20,063299;20,063299;20,066491
0,755490;20,064158;20,064158;20,067384
0,755979;20,065028;20,065028;20,068288
0,756467;20,065908;20,065908;20,069203
0,756955;20,066799;20,066799;20,070128
0,757443;20,067701;20,067701;20,071065
0,757931;20,068613;20,068613;20,072013
0,758419;20,069537;20,069537;20,072972
0,758907;20,070472;20,070472;20,073943
0,759395;20,071418;20,071418;20,074926
0,759883;20,072376;20,072376;20,075920
0,760371;20,073345;20,073345;20,076926
0,760859;20,074326;20,074326;20,077944
0,761347;20,075319;20,075319;20,078974
0,761835;20,076324;20,076324;20,080016
0,762323;20,077340;20,077340;20,081071
0,762811;20,078369;20,078369;20,082138
0,763299;20,079410;20,079410;20,083218
0,763787;20,080463;20,080463;20,084310
0,764275;20,081529;20,081529;20,085415
0,764763;20,082608;20,082608;20,086533
0,765251;20,083699;20,083699;20,087665
0,765739;20,084804;20,084804;20,088809
0,766227;20,085921;20,085921;20,089967
0,766715;20,087052;20,087052;20,091139
0,767204;20,088195;20,088195;20,092324
0,767692;20,089353;20,089353;20,093522
0,768180;20,090524;20,090524;20,094735
0,768668;20,091708;20,091708;20,095962
0,769156;20,092907;20,092907;20,097203
0,769644;20,094119;20,094119;20,098458
0,770132;20,095346;20,095346;20,099728
0,770620;20,096587;20,096587;20,101012
0,771108;20,097842;20,097842;20,102312
0,771596;20,099112;20,099112;20,103626
0,772084;20,100396;20,100396;20,104955
0,772572;20,101696;20,101696;20,106299
0,773060;20,103010;20,103010;20,107659
0,773548;20,104340;20,104340;20,109034
0,774036;20,105685;20,105685;20,110425
0,774524;20,107045;20,107045;20,111831
0,775012;20,108421;20,108421;20,113254
0,775500;20,109813;20,109813;20,114693
0,775988;20,111220;20,111220;20,116147
0,776476;20,112644;20,112644;20,117619
0,776964;20,114084;20,114084;20,119107
0,777452;20,115540;20,115540;20,120611
0,777940;20,117013;20,117013;20,122133
0,778429;20,118502;20,118502;20,123671
0,778917;20,120009;20,120009;20,125227
0,779405;20,121532;20,121532;20,126800
0,779893;20,123073;20,123073;20,128391
0,780381;20,124631;20,124631;20,130000
0,780869;20,126206;20,126206;20,131626
0,781357;20,127799;20,127799;20,133270
0,781845;20,129410;20,129410;20,134933
0,782333;20,131039;20,131039;20,136614
0,782821;20,132686;20,132686;20,138313
0,783309;20,134351;20,134351;20,140031
0,783797;20,136035;20,136035;20,141769
0,784285;20,137738;20,137738;20,143525
0,784773;20,139460;20,139460;20,145300
0,785261;20,141200;20,141200;20,147095
0,785749;20,142960;20,142960;20,148910
0,786237;20,144739;20,144739;20,150744
0,786725;20,146538;20,146538;20,152598
0,787213;20,148357;20,148357;20,154473
0,787701;20,150195;20,150195;20,156367
0,788189;20,152054;20,152054;20,158283
0,788677;20,153933;20,153933;20,160218
0,789165;20,155833;20,155833;20,162175
0,789653;20,157753;20,157753;20,164153
0,790142;20,159694;20,159694;20,166153
0,790630;20,161656;20,161656;20,168173
0,791118;20,163640;20,163640;20,170216
0,791606;20,165645;20,165645;20,172280
0,792094;20,167671;20,167671;20,174366
0,792582;20,169720;20,169720;20,176475
0,793070;20,171790;20,171790;20,178606
0,793558;20,173883;20,173883;20,180759
0,794046;20,175998;20,175998;20,182936
0,794534;20,178136;20,178136;20,185135
0,795022;20,180296;20,180296;20,187358
0,795510;20,182480;20,182480;20,189604
0,795998;20,184687;20,184687;20,191874
0,796486;20,186918;20,186918;20,194167
0,796974;20,189172;20,189172;20,196485
0,797462;20,191450;20,191450;20,198827
0,797950;20,193752;20,193752;20,201194
0,798438;20,196078;20,196078;20,203585
0,798926;20,198429;20,198429;20,206001
0,799414;20,200805;20,200805;20,208442
0,799902;20,203205;20,203205;20,210909
0,800390;20,205631;20,205631;20,213401
0,800878;20,208082;20,208082;20,215919
0,801367;20,210558;20,210558;20,218463
0,801855;20,213061;20,213061;20,221033
0,802343;20,215589;20,215589;20,223630
0,802831;20,218144;20,218144;20,226253
0,803319;20,220725;20,220725;20,228904
0,803807;20,223333;20,223333;20,231581
0,804295;20,225968;20,225968;20,234286
0,804783;20,228630;20,228630;20,237018
0,805271;20,231320;20,231320;20,239778
0,805759;20,234037;20,234037;20,242566
0,806247;20,236782;20,236782;20,245382
0,806735;20,239555;20,239555;20,248227
0,807223;20,242356;20,242356;20,251101
0,807711;20,245186;20,245186;20,254004
0,808199;20,248045;20,248045;20,256935
0,808687;20,250933;20,250933;20,259897
0,809175;20,253850;20,253850;20,262888
0,809663;20,256796;20,256796;20,265909
0,810151;20,259773;20,259773;20,268960
0,810639;20,262779;20,262779;20,272041
0,811127;20,265816;20,265816;20,275154
0,811615;20,268883;20,268883;20,278297
0,812103;20,271981;20,271981;20,281471
0,812592;20,275110;20,275110;20,284677
0,813080;20,278270;20,278270;20,287914
0,813568;20,281462;20,281462;20,291184
0,814056;20,284685;20,284685;20,294485
0,814544;20,287941;20,287941;20,297820
0,815032;20,291228;20,291228;20,301186
0,815520;20,294549;20,294549;20,304586
0,816008;20,297902;20,297902;20,308019
0,816496;20,301288;20,301288;20,311485
0,816984;20,304707;20,304707;20,314985
0,817472;20,308161;20,308161;20,318520
0,817960;20,311648;20,311648;20,322088
0,818448;20,315169;20,315169;20,325691
0,818936;20,318724;20,318724;20,329329
0,819424;20,322314;20,322314;20,333002
0,819912;20,325939;20,325939;20,336710
0,820400;20,329599;20,329599;20,340454
0,820888;20,333295;20,333295;20,344233
0,821376;20,337027;20,337027;20,348049
0,821864;20,340794;20,340794;20,351902
0,822352;20,344598;20,344598;20,355791
0,822840;20,348438;20,348438;20,359717
0,823328;20,352316;20,352316;20,363680
0,823816;20,356230;20,356230;20,367681
0,824305;20,360182;20,360182;20,371720
0,824793;20,364172;20,364172;20,375797
0,825281;20,368199;20,368199;20,379912
0,825769;20,372265;20,372265;20,384066
0,826257;20,376370;20,376370;20,388259
0,826745;20,380513;20,380513;20,392491
0,827233;20,384695;20,384695;20,396763
0,827721;20,388917;20,388917;20,401075
0,828209;20,393179;20,393179;20,405427
0,828697;20,397481;20,397481;20,409819
0,829185;20,401823;20,401823;20,414253
0,829673;20,406206;20,406206;20,418727
0,830161;20,410629;20,410629;20,423242
0,830649;20,415094;20,415094;20,427799
0,831137;20,419601;20,419601;20,432398
0,831625;20,424149;20,424149;20,437040
0,832113;20,428739;20,428739;20,441724
0,832601;20,433372;20,433372;20,446450
0,833089;20,438048;20,438048;20,451220
0,833577;20,442767;20,442767;20,456034
0,834065;20,447529;20,447529;20,460891
0,834553;20,452335;20,452335;20,465792
0,835041;20,457185;20,457185;20,470738
0,835530;20,462079;20,462079;20,475728
0,836018;20,467018;20,467018;20,480764
0,836506;20,472001;20,472001;20,485845
0,836994;20,477030;20,477030;20,490971
0,837482;20,482105;20,482105;20,496143
0,837970;20,487226;20,487226;20,501362
0,838458;20,492392;20,492392;20,506628
0,838946;20,497606;20,497606;20,511940
0,839434;20,502866;20,502866;20,517299
0,839922;20,508173;20,508173;20,522706
0,840410;20,513528;20,513528;20,528162
0,840898;20,518931;20,518931;20,533665
0,841386;20,524382;20,524382;20,539217
0,841874;20,529881;20,529881;20,544817
0,842362;20,535430;20,535430;20,550467
0,842850;20,541027;20,541027;20,556167
0,843338;20,546674;20,546674;20,561916
0,843826;20,552371;20,552371;20,567716
0,844314;20,558118;20,558118;20,573566
0,844802;20,563916;20,563916;20,579467
0,845290;20,569765;20,569765;20,585419
0,845778;20,575664;20,575664;20,591423
0,846266;20,581615;20,581615;20,597479
0,846755;20,587619;20,587619;20,603587
0,847243;20,593674;20,593674;20,609748
0,847731;20,599782;20,599782;20,615961
0,848219;20,605943;20,605943;20,622228
0,848707;20,612157;20,612157;20,628549
0,849195;20,618425;20,618425;20,634923
0,849683;20,624746;20,624746;20,641352
0,850171;20,631122;20,631122;20,647835
0,850659;20,637553;20,637553;20,654373
0,851147;20,644039;20,644039;20,660967
0,851635;20,650580;20,650580;20,667616
0,852123;20,657177;20,657177;20,674322
0,852611;20,663830;20,663830;20,681084
0,853099;20,670539;20,670539;20,687903
0,853587;20,677305;20,677305;20,694778
0,854075;20,684128;20,684128;20,701712
0,854563;20,691009;20,691009;20,708703
0,855051;20,697948;20,697948;20,715752
0,855539;20,704945;20,704945;20,722860
0,856027;20,712000;20,712000;20,730027
0,856515;20,719115;20,719115;20,737253
0,857003;20,726289;20,726289;20,744538
0,857491;20,733522;20,733522;20,751884
0,857980;20,740816;20,740816;20,759290
0,858468;20,748170;20,748170;20,766757
0,858956;20,755585;20,755585;20,774285
0,859444;20,763061;20,763061;20,781874
0,859932;20,770598;20,770598;20,789525
0,860420;20,778198;20,778198;20,797238
0,860908;20,785860;20,785860;20,805014
0,861396;20,793584;20,793584;20,812853
0,861884;20,801371;20,801371;20,820755
0,862372;20,809222;20,809222;20,828721
0,862860;20,817137;20,817137;20,836751
0,863348;20,825116;20,825116;20,844845
0,863836;20,833159;20,833159;20,853004
0,864324;20,841267;20,841267;20,861229
0,864812;20,849441;20,849441;20,869519
0,865300;20,857680;20,857680;20,877874
0,865788;20,865985;20,865985;20,886296
0,866276;20,874357;20,874357;20,894785
0,866764;20,882796;20,882796;20,903341
0,867252;20,891301;20,891301;20,911964
0,867740;20,899875;20,899875;20,920655
0,868228;20,908516;20,908516;20,929415
0,868716;20,917226;20,917226;20,938242
0,869204;20,926004;20,926004;20,947139
0,869693;20,934852;20,934852;20,956105
0,870181;20,943769;20,943769;20,965141
0,870669;20,952756;20,952756;20,974247
0,871157;20,961813;20,961813;20,983424
0,871645;20,970941;20,970941;20,992671
0,872133;20,980140;20,980140;21,001990
0,872621;20,989410;20,989410;21,011380
0,873109;20,998753;20,998753;21,020843
0,873597;21,008167;21,008167;21,030378
0,874085;21,017655;21,017655;21,039985
0,874573;21,027215;21,027215;21,049666
0,875061;21,036849;21,036849;21,059421
0,875549;21,046556;21,046556;21,069249
0,876037;21,056338;21,056338;21,079152
0,876525;21,066194;21,066194;21,089130
0,877013;21,076126;21,076126;21,099183
0,877501;21,086132;21,086132;21,109311
0,877989;21,096215;21,096215;21,119515
0,878477;21,106374;21,106374;21,129796
0,878965;21,116609;21,116609;21,140153
0,879453;21,126922;21,126922;21,150588
0,879941;21,137311;21,137311;21,161100
0,880429;21,147779;21,147779;21,171690
0,880918;21,158325;21,158325;21,182358
0,881406;21,168949;21,168949;21,193105
0,881894;21,179653;21,179653;21,203932
0,882382;21,190435;21,190435;21,214837
0,882870;21,201298;21,201298;21,225823
0,883358;21,212241;21,212241;21,236889
0,883846;21,223264;21,223264;21,248035
0,884334;21,234368;21,234368;21,259263
0,884822;21,245554;21,245554;21,270572
0,885310;21,256822;21,256822;21,281963
0,885798;21,268172;21,268172;21,293436
0,886286;21,279604;21,279604;21,304992
0,886774;21,291119;21,291119;21,316631
0,887262;21,302718;21,302718;21,328354
0,887750;21,314401;21,314401;21,340160
0,888238;21,326167;21,326167;21,352051
0,888726;21,338019;21,338019;21,364026
0,889214;21,349955;21,349955;21,376086
0,889702;21,361977;21,361977;21,388232
0,890190;21,374085;21,374085;21,400464
0,890678;21,386279;21,386279;21,412782
0,891166;21,398560;21,398560;21,425186
0,891654;21,410927;21,410927;21,437678
0,892143;21,423382;21,423382;21,450257
0,892631;21,435925;21,435925;21,462924
0,893119;21,448556;21,448556;21,475679
0,893607;21,461276;21,461276;21,488523
0,894095;21,474085;21,474085;21,501456
0,894583;21,486983;21,486983;21,514478
0,895071;21,499972;21,499972;21,527590
0,895559;21,513050;21,513050;21,540793
0,896047;21,526219;21,526219;21,554086
0,896535;21,539480;21,539480;21,567470
0,897023;21,552831;21,552831;21,580946
0,897511;21,566275;21,566275;21,594513
0,897999;21,579811;21,579811;21,608173
0,898487;21,593439;21,593439;21,621925
0,898975;21,607161;21,607161;21,635770
0,899463;21,620976;21,620976;21,649709
0,899951;21,634885;21,634885;21,663741
0,900439;21,648888;21,648888;21,677868
0,900927;21,662986;21,662986;21,692089
0,901415;21,677179;21,677179;21,706405
0,901903;21,691468;21,691468;21,720817
0,902391;21,705852;21,705852;21,735324
0,902879;21,720333;21,720333;21,749928
0,903367;21,734911;21,734911;21,764628
0,903856;21,749585;21,749585;21,779425
0,904344;21,764357;21,764357;21,794320
0,904832;21,779227;21,779227;21,809312
0,905320;21,794195;21,794195;21,824402
0,905808;21,809262;21,809262;21,839591
0,906296;21,824428;21,824428;21,854879
0,906784;21,839693;21,839693;21,870266
0,907272;21,855058;21,855058;21,885753
0,907760;21,870524;21,870524;21,901340
0,908248;21,886090;21,886090;21,917027
0,908736;21,901757;21,901757;21,932815
0,909224;21,917526;21,917526;21,948705
0,909712;21,933396;21,933396;21,964696
0,910200;21,949369;21,949369;21,980789
0,910688;21,965444;21,965444;21,996984
0,911176;21,981622;21,981622;22,013283
0,911664;21,997903;21,997903;22,029684
0,912152;22,014289;22,014289;22,046189
0,912640;22,030778;22,030778;22,062798
0,913128;22,047372;22,047372;22,079511
0,913616;22,064071;22,064071;22,096329
0,914104;22,080875;22,080875;22,113252
0,914592;22,097785;22,097785;22,130280
0,915081;22,114801;22,114801;22,147415
0,915569;22,131924;22,131924;22,164655
0,916057;22,149153;22,149153;22,182002
0,916545;22,166489;22,166489;22,199456
0,917033;22,183934;22,183934;22,217017
0,917521;22,201486;22,201486;22,234686
0,918009;22,219146;22,219146;22,252463
0,918497;22,236915;22,236915;22,270348
0,918985;22,254793;22,254793;22,288342
0,919473;22,272781;22,272781;22,306446
0,919961;22,290879;22,290879;22,324659
0,920449;22,309086;22,309086;22,342981
0,920937;22,327405;22,327405;22,361414
0,921425;22,345834;22,345834;22,379958
0,921913;22,364375;22,364375;22,398613
0,922401;22,383027;22,383027;22,417378
0,922889;22,401791;22,401791;22,436256
0,923377;22,420668;22,420668;22,455246
0,923865;22,439658;22,439658;22,474348
0,924353;22,458760;22,458760;22,493563
0,924841;22,477977;22,477977;22,512891
0,925329;22,497307;22,497307;22,532332
0,925817;22,516751;22,516751;22,551888
0,926306;22,536310;22,536310;22,571557
0,926794;22,555984;22,555984;22,591341
0,927282;22,575773;22,575773;22,611240
0,927770;22,595677;22,595677;22,631254
0,928258;22,615698;22,615698;22,651384
0,928746;22,635835;22,635835;22,671630
0,929234;22,656089;22,656089;22,691992
0,929722;22,676460;22,676460;22,712470
0,930210;22,696948;22,696948;22,733066
0,930698;22,717554;22,717554;22,753778
0,931186;22,738278;22,738278;22,774609
0,931674;22,759120;22,759120;22,795557
0,932162;22,780081;22,780081;22,816623
0,932650;22,801161;22,801161;22,837809
0,933138;22,822361;22,822361;22,859113
0,933626;22,843680;22,843680;22,880536
0,934114;22,865120;22,865120;22,902079
0,934602;22,886680;22,886680;22,923742
0,935090;22,908360;22,908360;22,945525
0,935578;22,930162;22,930162;22,967429
0,936066;22,952085;22,952085;22,989453
0,936554;22,974130;22,974130;23,011599
0,937042;22,996296;22,996296;23,033866
0,937531;23,018586;23,018586;23,056255
0,938019;23,040997;23,040997;23,078766
0,938507;23,063532;23,063532;23,101400
0,938995;23,086190;23,086190;23,124156
0,939483;23,108972;23,108972;23,147036
0,939971;23,131878;23,131878;23,170039
0,940459;23,154907;23,154907;23,193165
0,940947;23,178062;23,178062;23,216416
0,941435;23,201341;23,201341;23,239790
0,941923;23,224746;23,224746;23,263290
0,942411;23,248275;23,248275;23,286914
0,942899;23,271931;23,271931;23,310663
0,943387;23,295713;23,295713;23,334538
0,943875;23,319621;23,319621;23,358539
0,944363;23,343655;23,343655;23,382665
0,944851;23,367817;23,367817;23,406918
0,945339;23,392106;23,392106;23,431298
0,945827;23,416522;23,416522;23,455804
0,946315;23,441066;23,441066;23,480437
0,946803;23,465738;23,465738;23,505198
0,947291;23,490539;23,490539;23,530087
0,947779;23,515468;23,515468;23,555103
0,948267;23,540526;23,540526;23,580248
0,948755;23,565713;23,565713;23,605522
0,949244;23,591029;23,591029;23,630924
0,949732;23,616476;23,616476;23,656455
0,950220;23,642052;23,642052;23,682115
0,950708;23,667758;23,667758;23,707905
0,951196;23,693595;23,693595;23,733825
0,951684;23,719563;23,719563;23,759875
0,952172;23,745662;23,745662;23,786055
0,952660;23,771892;23,771892;23,812366
0,953148;23,798253;23,798253;23,838808
0,953636;23,824747;23,824747;23,865381
0,954124;23,851372;23,851372;23,892085
0,954612;23,878130;23,878130;23,918920
0,955100;23,905020;23,905020;23,945888
0,955588;23,932043;23,932043;23,972987
0,956076;23,959198;23,959198;24,000219
0,956564;23,986488;23,986488;24,027583
0,957052;24,013910;24,013910;24,055080
0,957540;24,041466;24,041466;24,082709
0,958028;24,069156;24,069156;24,110472
0,958516;24,096981;24,096981;24,138369
0,959004;24,124939;24,124939;24,166399
0,959492;24,153032;24,153032;24,194562
0,959980;24,181260;24,181260;24,222860
0,960469;24,209623;24,209623;24,251292
0,960957;24,238122;24,238122;24,279859
0,961445;24,266755;24,266755;24,308560
0,961933;24,295525;24,295525;24,337396
0,962421;24,324430;24,324430;24,366367
0,962909;24,353471;24,353471;24,395473
0,963397;24,382648;24,382648;24,424715
0,963885;24,411962;24,411962;24,454092
0,964373;24,441413;24,441413;24,483605
0,964861;24,471000;24,471000;24,513255
0,965349;24,500724;24,500724;24,543040
0,965837;24,530586;24,530586;24,572962
0,966325;24,560585;24,560585;24,603020
0,966813;24,590721;24,590721;24,633215
0,967301;24,620995;24,620995;24,663547
0,967789;24,651407;24,651407;24,694016
0,968277;24,681957;24,681957;24,724623
0,968765;24,712646;24,712646;24,755366
0,969253;24,743473;24,743473;24,786248
0,969741;24,774438;24,774438;24,817267
0,970229;24,805542;24,805542;24,848424
0,970717;24,836785;24,836785;24,879719
0,971205;24,868167;24,868167;24,911152
0,971694;24,899688;24,899688;24,942723
0,972182;24,931349;24,931349;24,974433
0,972670;24,963149;24,963149;25,006282
0,973158;24,995089;24,995089;25,038269
0,973646;25,027168;25,027168;25,070395
0,974134;25,059388;25,059388;25,102661
0,974622;25,091747;25,091747;25,135065
0,975110;25,124247;25,124247;25,167609
0,975598;25,156887;25,156887;25,200292
0,976086;25,189667;25,189667;25,233115
0,976574;25,222588;25,222588;25,266077
0,977062;25,255649;25,255649;25,299179
0,977550;25,288852;25,288852;25,332421
0,978038;25,322195;25,322195;25,365803
0,978526;25,355679;25,355679;25,399326
0,979014;25,389304;25,389304;25,432988
0,979502;25,423071;25,423071;25,466791
0,979990;25,456979;25,456979;25,500734
0,980478;25,491028;25,491028;25,534817
0,980966;25,525218;25,525218;25,569041
0,981454;25,559551;25,559551;25,603406
0,981942;25,594025;25,594025;25,637912
0,982430;25,628641;25,628641;25,672558
0,982918;25,663398;25,663398;25,707346
0,983407;25,698298;25,698298;25,742274
0,983895;25,733339;25,733339;25,777343
0,984383;25,768523;25,768523;25,812554
0,984871;25,803848;25,803848;25,847906
0,985359;25,839316;25,839316;25,883399
0,985847;25,874927;25,874927;25,919033
0,986335;25,910679;25,910679;25,954809
0,986823;25,946574;25,946574;25,990726
0,987311;25,982612;25,982612;26,026785
0,987799;26,018791;26,018791;26,062986
0,988287;26,055114;26,055114;26,099328
0,988775;26,091579;26,091579;26,135811
0,989263;26,128186;26,128186;26,172436
0,989751;26,164937;26,164937;26,209203
0,990239;26,201830;26,201830;26,246112
0,990727;26,238865;26,238865;26,283163
0,991215;26,276044;26,276044;26,320355
0,991703;26,313365;26,313365;26,357689
0,992191;26,350829;26,350829;26,395165
0,992679;26,388436;26,388436;26,432783
0,993167;26,426186;26,426186;26,470543
0,993655;26,464078;26,464078;26,508445
0,994143;26,502114;26,502114;26,546488
0,994632;26,540292;26,540292;26,584674
0,995120;26,578613;26,578613;26,623001
0,995608;26,617077;26,617077;26,661471
0,996096;26,655684;26,655684;26,700082
0,996584;26,694434;26,694434;26,738835
0,997072;26,733326;26,733326;26,777730
0,997560;26,772362;26,772362;26,816767
0,998048;26,811540;26,811540;26,855946
0,998536;26,850861;26,850861;26,895267
0,999024;26,890325;26,890325;26,934729
0,999512;26,929933;26,929933;26,974334
1,000000;26,969688;26,969688;27,014080
