X;Temperature_Explicit;Temperature_Implicit;Temperature_CN
6,808199;20,000000;20,000000;20,000000
6,813080;20,000000;20,000000;20,000000
6,817960;20,000000;20,000000;20,000000
6,822840;20,000000;20,000000;20,000000
6,827721;20,000000;20,000000;20,000000
6,832601;20,000000;20,000000;20,000000
6,837482;20,000000;20,000000;20,000000
6,842362;20,000000;20,000000;20,000000
6,847243;20,000000;20,000000;20,000000
6,852123;20,000000;20,000000;20,000000
6,857003;20,000000;20,000000;20,000000
6,861884;20,000000;20,000000;20,000000
6,866764;20,000000;20,000000;20,000000
6,871645;20,000000;20,000000;20,000000
6,876525;20,000000;20,000000;20,000000
6,881406;20,000000;20,000000;20,000000
6,886286;20,000000;20,000000;20,000000
6,891166;20,000000;20,000000;20,000000
6,896047;20,000000;20,000000;20,000000
6,900927;20,000000;20,000000;20,000000
6,905808;20,000000;20,000000;20,000000
6,910688;20,000000;20,000000;20,000000
6,915569;20,000000;20,000000;20,000000
6,920449;20,000000;20,000000;20,000000
6,925329;20,000000;20,000000;20,000000
6,930210;20,000000;20,000000;20,000000
6,935090;20,000000;20,000000;20,000000
6,939971;20,000000;20,000000;20,000000
6,944851;20,000000;20,000000;20,000000
6,949732;20,000000;20,000000;20,000000
6,954612;20,000000;20,000000;20,000000
6,959492;20,000000;20,000000;20,000000
6,964373;20,000000;20,000000;20,000000
6,969253;20,000000;20,000000;20,000000
6,974134;20,000000;20,000000;20,000000
6,979014;20,000000;20,000000;20,000000
6,983895;20,000000;20,000000;20,000000
6,988775;20,000000;20,000000;20,000000
6,993655;20,000000;20,000000;20,000000
6,998536;20,000000;20,000000;20,000000
7,003416;20,000000;20,000000;20,000000
7,008297;20,000000;20,000000;20,000000
7,013177;20,000000;20,000000;20,000000
7,018058;20,000000;20,000000;20,000000
7,022938;20,000000;20,000000;20,000000
7,027818;20,000000;20,000000;20,000000
7,032699;20,000000;20,000000;20,000000
7,037579;20,000000;20,000000;20,000000
7,042460;20,000000;20,000000;20,000000
7,047340;20,000000;20,000000;20,000000
7,052221;20,000000;20,000000;20,000000
7,057101;20,000000;20,000000;20,000000
7,061981;20,000000;20,000000;20,000000
7,066862;20,000000;20,000000;20,000000
7,071742;20,000000;20,000000;20,000000
7,076623;20,000000;20,000000;20,000000
7,081503;20,000000;20,000000;20,000000
7,086384;20,000000;20,000000;20,000000
7,091264;20,000000;20,000000;20,000000
7,096144;20,000000;20,000000;20,000000
7,101025;20,000000;20,000000;20,000000
7,105905;20,000000;20,000000;20,000000
7,110786;20,000000;20,000000;20,000000
7,115666;20,000000;20,000000;20,000000
7,120547;20,000000;20,000000;20,000000
7,125427;20,000000;20,000000;20,000000
7,130307;20,000000;20,000000;20,000000
7,135188;20,000000;20,000000;20,000000
7,140068;20,000000;20,000000;20,000000
7,144949;20,000000;20,000000;20,000000
7,149829;20,000000;20,000000;20,000000
7,154710;20,000000;20,000000;20,000000
7,159590;20,000000;20,000000;20,000000
7,164470;20,000000;20,000000;20,000000
7,169351;20,000000;20,000000;20,000000
7,174231;20,000000;20,000000;20,000000
7,179112;20,000000;20,000000;20,000000
7,183992;20,000000;20,000000;20,000000
7,188873;20,000000;20,000000;20,000000
7,193753;20,000000;20,000000;20,000000
7,198633;20,000000;20,000000;20,000000
7,203514;20,000000;20,000000;20,000000
7,208394;20,000000;20,000000;20,000000
7,213275;20,000000;20,000000;20,000000
7,218155;20,000000;20,000000;20,000000
7,223036;20,000000;20,000000;20,000000
7,227916;20,000000;20,000000;20,000000
7,232796;20,000000;20,000000;20,000000
7,237677;20,000000;20,000000;20,000000
7,242557;20,000000;20,000000;20,000000
7,247438;20,000000;20,000000;20,000000
7,252318;20,000000;20,000000;20,000000
7,257199;20,000000;20,000000;20,000000
7,262079;20,000000;20,000000;20,000000
7,266959;20,000000;20,000000;20,000000
7,271840;20,000000;20,000000;20,000000
7,276720;20,000000;20,000000;20,000000
7,281601;20,000000;20,000000;20,000000
7,286481;20,000000;20,000000;20,000000
7,291362;20,000000;20,000000;20,000000
7,296242;20,000000;20,000000;20,000000
7,301122;20,000000;20,000000;20,000000
7,306003;20,000000;20,000000;20,000000
7,310883;20,000000;20,000000;20,000000
7,315764;20,000000;20,000000;20,000000
7,320644;20,000000;20,000000;20,000000
7,325525;20,000000;20,000000;20,000000
7,330405;20,000000;20,000000;20,000000
7,335286;20,000000;20,000000;20,000000
7,340166;20,000000;20,000000;20,000000
7,345046;20,000000;20,000000;20,000000
7,349927;20,000000;20,000000;20,000000
7,354807;20,000000;20,000000;20,000000
7,359688;20,000000;20,000000;20,000000
7,364568;20,000000;20,000000;20,000000
7,369449;20,000000;20,000000;20,000000
7,374329;20,000000;20,000000;20,000000
7,379209;20,000000;20,000000;20,000000
7,384090;20,000000;20,000000;20,000000
7,388970;20,000000;20,000000;20,000000
7,393851;20,000000;20,000000;20,000000
7,398731;20,000000;20,000000;20,000000
7,403612;20,000000;20,000000;20,000000
7,408492;20,000000;20,000000;20,000000
7,413372;20,000000;20,000000;20,000000
7,418253;20,000000;20,000000;20,000000
7,423133;20,000000;20,000000;20,000000
7,428014;20,000000;20,000000;20,000000
7,432894;20,000000;20,000000;20,000000
7,437775;20,000000;20,000000;20,000000
7,442655;20,000000;20,000000;20,000000
7,447535;20,000000;20,000000;20,000000
7,452416;20,000000;20,000000;20,000000
7,457296;20,000000;20,000000;20,000000
7,462177;20,000000;20,000000;20,000000
7,467057;20,000000;20,000000;20,000000
7,471938;20,000000;20,000000;20,000000
7,476818;20,000000;20,000000;20,000000
7,481698;20,000000;20,000000;20,000000
7,486579;20,000000;20,000000;20,000000
7,491459;20,000000;20,000000;20,000000
7,496340;20,000000;20,000000;20,000000
7,501220;20,000000;20,000000;20,000000
7,506101;20,000000;20,000000;20,000000
7,510981;20,000000;20,000000;20,000000
7,515861;20,000000;20,000000;20,000000
7,520742;20,000000;20,000000;20,000000
7,525622;20,000000;20,000000;20,000000
7,530503;20,000000;20,000000;20,000000
7,535383;20,000000;20,000000;20,000000
7,540264;20,000000;20,000000;20,000000
7,545144;20,000000;20,000000;20,000000
7,550024;20,000000;20,000000;20,000000
7,554905;20,000000;20,000000;20,000000
7,559785;20,000000;20,000000;20,000000
7,564666;20,000000;20,000000;20,000000
7,569546;20,000000;20,000000;20,000000
7,574427;20,000000;20,000000;20,000000
7,579307;20,000000;20,000000;20,000000
7,584187;20,000000;20,000000;20,000000
7,589068;20,000000;20,000000;20,000000
7,593948;20,000000;20,000000;20,000000
7,598829;20,000000;20,000000;20,000000
7,603709;20,000000;20,000000;20,000000
7,608590;20,000000;20,000000;20,000000
7,613470;20,000000;20,000000;20,000000
7,618350;20,000000;20,000000;20,000000
7,623231;20,000000;20,000000;20,000000
7,628111;20,000000;20,000000;20,000000
7,632992;20,000000;20,000000;20,000000
7,637872;20,000000;20,000000;20,000000
7,642753;20,000000;20,000000;20,000000
7,647633;20,000000;20,000000;20,000000
7,652513;20,000000;20,000000;20,000000
7,657394;20,000000;20,000000;20,000000
7,662274;20,000000;20,000000;20,000000
7,667155;20,000000;20,000000;20,000000
7,672035;20,000000;20,000000;20,000000
7,676916;20,000000;20,000000;20,000000
7,681796;20,000000;20,000000;20,000000
7,686676;20,000000;20,000000;20,000000
7,691557;20,000000;20,000000;20,000000
7,696437;20,000000;20,000000;20,000000
7,701318;20,000000;20,000000;20,000000
7,706198;20,000000;20,000000;20,000000
7,711079;20,000000;20,000000;20,000000
7,715959;20,000000;20,000000;20,000000
7,720839;20,000000;20,000000;20,000000
7,725720;20,000000;20,000000;20,000000
7,730600;20,000000;20,000000;20,000000
7,735481;20,000000;20,000000;20,000000
7,740361;20,000000;20,000000;20,000000
7,745242;20,000000;20,000000;20,000000
7,750122;20,000000;20,000000;20,000000
7,755002;20,000000;20,000000;20,000000
7,759883;20,000000;20,000000;20,000000
7,764763;20,000000;20,000000;20,000000
7,769644;20,000000;20,000000;20,000000
7,774524;20,000000;20,000000;20,000000
7,779405;20,000000;20,000000;20,000000
7,784285;20,000000;20,000000;20,000000
7,789165;20,000000;20,000000;20,000000
7,794046;20,000000;20,000000;20,000000
7,798926;20,000000;20,000000;20,000000
7,803807;20,000000;20,000000;20,000000
7,808687;20,000000;20,000000;20,000000
7,813568;20,000000;20,000000;20,000000
7,818448;20,000000;20,000000;20,000000
7,823328;20,000000;20,000000;20,000000
7,828209;20,000000;20,000000;20,000000
7,833089;20,000000;20,000000;20,000000
7,837970;20,000000;20,000000;20,000000
7,842850;20,000000;20,000000;20,000000
7,847731;20,000000;20,000000;20,000000
7,852611;20,000000;20,000000;20,000000
7,857491;20,000000;20,000000;20,000000
7,862372;20,000000;20,000000;20,000000
7,867252;20,000000;20,000000;20,000000
7,872133;20,000000;20,000000;20,000000
7,877013;20,000000;20,000000;20,000000
7,881894;20,000000;20,000000;20,000000
7,886774;20,000000;20,000000;20,000000
7,891654;20,000000;20,000000;20,000000
7,896535;20,000000;20,000000;20,000000
7,901415;20,000000;20,000000;20,000000
7,906296;20,000000;20,000000;20,000000
7,911176;20,000000;20,000000;20,000000
7,916057;20,000000;20,000000;20,000000
7,920937;20,000000;20,000000;20,000000
7,925817;20,000000;20,000000;20,000000
7,930698;20,000000;20,000000;20,000000
7,935578;20,000000;20,000000;20,000000
7,940459;20,000000;20,000000;20,000000
7,945339;20,000000;20,000000;20,000000
7,950220;20,000000;20,000000;20,000000
7,955100;20,000000;20,000000;20,000000
7,959980;20,000000;20,000000;20,000000
7,964861;20,000000;20,000000;20,000000
7,969741;20,000000;20,000000;20,000000
7,974622;20,000000;20,000000;20,000000
7,979502;20,000000;20,000000;20,000000
7,984383;20,000000;20,000000;20,000000
7,989263;20,000000;20,000000;20,000000
7,994143;20,000000;20,000000;20,000000
7,999024;20,000000;20,000000;20,000000
8,003904;20,000000;20,000000;20,000000
8,008785;20,000000;20,000000;20,000000
8,013665;20,000000;20,000000;20,000000
8,018546;20,000000;20,000000;20,000000
8,023426;20,000000;20,000000;20,000000
8,028306;20,000000;20,000000;20,000000
8,033187;20,000000;20,000000;20,000000
8,038067;20,000000;20,000000;20,000000
8,042948;20,000000;20,000000;20,000000
8,047828;20,000000;20,000000;20,000000
8,052709;20,000000;20,000000;20,000000
8,057589;20,000000;20,000000;20,000000
8,062469;20,000000;20,000000;20,000000
8,067350;20,000000;20,000000;20,000000
8,072230;20,000000;20,000000;20,000000
8,077111;20,000000;20,000000;20,000000
8,081991;20,000000;20,000000;20,000000
8,086872;20,000000;20,000000;20,000000
8,091752;20,000000;20,000000;20,000000
8,096633;20,000000;20,000000;20,000000
8,101513;20,000000;20,000000;20,000000
8,106393;20,000000;20,000000;20,000000
8,111274;20,000000;20,000000;20,000000
8,116154;20,000000;20,000000;20,000000
8,121035;20,000000;20,000000;20,000000
8,125915;20,000000;20,000000;20,000000
8,130796;20,000000;20,000000;20,000000
8,135676;20,000000;20,000000;20,000000
8,140556;20,000000;20,000000;20,000000
8,145437;20,000000;20,000000;20,000000
8,150317;20,000000;20,000000;20,000000
8,155198;20,000000;20,000000;20,000000
8,160078;20,000000;20,000000;20,000000
8,164959;20,000000;20,000000;20,000000
8,169839;20,000000;20,000000;20,000000
8,174719;20,000000;20,000000;20,000000
8,179600;20,000000;20,000000;20,000000
8,184480;20,000000;20,000000;20,000000
8,189361;20,000000;20,000000;20,000000
8,194241;20,000000;20,000000;20,000000
8,199122;20,000000;20,000000;20,000000
8,204002;20,000000;20,000000;20,000000
8,208882;20,000000;20,000000;20,000000
8,213763;20,000000;20,000000;20,000000
8,218643;20,000000;20,000000;20,000000
8,223524;20,000000;20,000000;20,000000
8,228404;20,000000;20,000000;20,000000
8,233285;20,000000;20,000000;20,000000
8,238165;20,000000;20,000000;20,000000
8,243045;20,000000;20,000000;20,000000
8,247926;20,000000;20,000000;20,000000
8,252806;20,000000;20,000000;20,000000
8,257687;20,000000;20,000000;20,000000
8,262567;20,000000;20,000000;20,000000
8,267448;20,000000;20,000000;20,000000
8,272328;20,000000;20,000000;20,000000
8,277208;20,000000;20,000000;20,000000
8,282089;20,000000;20,000000;20,000000
8,286969;20,000000;20,000000;20,000000
8,291850;20,000000;20,000000;20,000000
8,296730;20,000000;20,000000;20,000000
8,301611;20,000000;20,000000;20,000000
8,306491;20,000000;20,000000;20,000000
8,311371;20,000000;20,000000;20,000000
8,316252;20,000000;20,000000;20,000000
8,321132;20,000000;20,000000;20,000000
8,326013;20,000000;20,000000;20,000000
8,330893;20,000000;20,000000;20,000000
8,335774;20,000000;20,000000;20,000000
8,340654;20,000000;20,000000;20,000000
8,345534;20,000000;20,000000;20,000000
8,350415;20,000000;20,000000;20,000000
8,355295;20,000000;20,000000;20,000000
8,360176;20,000000;20,000000;20,000000
8,365056;20,000000;20,000000;20,000000
8,369937;20,000000;20,000000;20,000000
8,374817;20,000000;20,000000;20,000000
8,379697;20,000000;20,000000;20,000000
8,384578;20,000000;20,000000;20,000000
8,389458;20,000000;20,000000;20,000000
8,394339;20,000000;20,000000;20,000000
8,399219;20,000000;20,000000;20,000000
8,404100;20,000000;20,000000;20,000000
8,408980;20,000000;20,000000;20,000000
8,413860;20,000000;20,000000;20,000000
8,418741;20,000000;20,000000;20,000000
8,423621;20,000000;20,000000;20,000000
8,428502;20,000000;20,000000;20,000000
8,433382;20,000000;20,000000;20,000000
8,438263;20,000000;20,000000;20,000000
8,443143;20,000000;20,000000;20,000000
8,448023;20,000000;20,000000;20,000000
8,452904;20,000000;20,000000;20,000000
8,457784;20,000000;20,000000;20,000000
8,462665;20,000000;20,000000;20,000000
8,467545;20,000000;20,000000;20,000000
8,472426;20,000000;20,000000;20,000000
8,477306;20,000000;20,000000;20,000000
8,482186;20,000000;20,000000;20,000000
8,487067;20,000000;20,000000;20,000000
8,491947;20,000000;20,000000;20,000000
8,496828;20,000000;20,000000;20,000000
8,501708;20,000000;20,000000;20,000000
8,506589;20,000000;20,000000;20,000000
8,511469;20,000000;20,000000;20,000000
8,516349;20,000000;20,000000;20,000000
8,521230;20,000000;20,000000;20,000000
8,526110;20,000000;20,000000;20,000000
8,530991;20,000000;20,000000;20,000000
8,535871;20,000000;20,000000;20,000000
8,540752;20,000000;20,000000;20,000000
8,545632;20,000000;20,000000;20,000000
8,550512;20,000000;20,000000;20,000000
8,555393;20,000000;20,000000;20,000000
8,560273;20,000000;20,000000;20,000000
8,565154;20,000000;20,000000;20,000000
8,570034;20,000000;20,000000;20,000000
8,574915;20,000000;20,000000;20,000000
8,579795;20,000000;20,000000;20,000000
8,584675;20,000000;20,000000;20,000000
8,589556;20,000000;20,000000;20,000000
8,594436;20,000000;20,000000;20,000000
8,599317;20,000000;20,000000;20,000000
8,604197;20,000000;20,000000;20,000000
8,609078;20,000000;20,000000;20,000000
8,613958;20,000000;20,000000;20,000000
8,618838;20,000000;20,000000;20,000000
8,623719;20,000000;20,000000;20,000000
8,628599;20,000000;20,000000;20,000000
8,633480;20,000000;20,000000;20,000000
8,638360;20,000000;20,000000;20,000000
8,643241;20,000000;20,000000;20,000000
8,648121;20,000000;20,000000;20,000000
8,653001;20,000000;20,000000;20,000000
8,657882;20,000000;20,000000;20,000000
8,662762;20,000000;20,000000;20,000000
8,667643;20,000000;20,000000;20,000000
8,672523;20,000000;20,000000;20,000000
8,677404;20,000000;20,000000;20,000000
8,682284;20,000000;20,000000;20,000000
8,687164;20,000000;20,000000;20,000000
8,692045;20,000000;20,000000;20,000000
8,696925;20,000000;20,000000;20,000000
8,701806;20,000000;20,000000;20,000000
8,706686;20,000000;20,000000;20,000000
8,711567;20,000000;20,000000;20,000000
8,716447;20,000000;20,000000;20,000000
8,721327;20,000000;20,000000;20,000000
8,726208;20,000000;20,000000;20,000000
8,731088;20,000000;20,000000;20,000000
8,735969;20,000000;20,000000;20,000000
8,740849;20,000000;20,000000;20,000000
8,745730;20,000000;20,000000;20,000000
8,750610;20,000000;20,000000;20,000000
8,755490;20,000000;20,000000;20,000000
8,760371;20,000000;20,000000;20,000000
8,765251;20,000000;20,000000;20,000000
8,770132;20,000000;20,000000;20,000000
8,775012;20,000000;20,000000;20,000000
8,779893;20,000000;20,000000;20,000000
8,784773;20,000000;20,000000;20,000000
8,789653;20,000000;20,000000;20,000000
8,794534;20,000000;20,000000;20,000000
8,799414;20,000000;20,000000;20,000000
8,804295;20,000000;20,000000;20,000000
8,809175;20,000000;20,000000;20,000000
8,814056;20,000000;20,000000;20,000000
8,818936;20,000000;20,000000;20,000000
8,823816;20,000000;20,000000;20,000000
8,828697;20,000000;20,000000;20,000000
8,833577;20,000000;20,000000;20,000000
8,838458;20,000000;20,000000;20,000000
8,843338;20,000000;20,000000;20,000000
8,848219;20,000000;20,000000;20,000000
8,853099;20,000000;20,000000;20,000000
8,857980;20,000000;20,000000;20,000000
8,862860;20,000000;20,000000;20,000000
8,867740;20,000000;20,000000;20,000000
8,872621;20,000000;20,000000;20,000000
8,877501;20,000000;20,000000;20,000000
8,882382;20,000000;20,000000;20,000000
8,887262;20,000000;20,000000;20,000000
8,892143;20,000000;20,000000;20,000000
8,897023;20,000000;20,000000;20,000000
8,901903;20,000000;20,000000;20,000000
8,906784;20,000000;20,000000;20,000000
8,911664;20,000000;20,000000;20,000000
8,916545;20,000000;20,000000;20,000000
8,921425;20,000000;20,000000;20,000000
8,926306;20,000000;20,000000;20,000000
8,931186;20,000000;20,000000;20,000000
8,936066;20,000000;20,000000;20,000000
8,940947;20,000000;20,000000;20,000000
8,945827;20,000000;20,000000;20,000000
8,950708;20,000000;20,000000;20,000000
8,955588;20,000000;20,000000;20,000000
8,960469;20,000000;20,000000;20,000000
8,965349;20,000000;20,000000;20,000000
8,970229;20,000000;20,000000;20,000000
8,975110;20,000000;20,000000;20,000000
8,979990;20,000000;20,000000;20,000000
8,984871;20,000000;20,000000;20,000000
8,989751;20,000000;20,000000;20,000000
8,994632;20,000000;20,000000;20,000000
8,999512;20,000000;20,000000;20,000000
9,004392;20,000000;20,000000;20,000000
9,009273;20,000000;20,000000;20,000000
9,014153;20,000000;20,000000;20,000000
9,019034;20,000000;20,000000;20,000000
9,023914;20,000000;20,000000;20,000000
9,028795;20,000000;20,000000;20,000000
9,033675;20,000000;20,000000;20,000000
9,038555;20,000000;20,000000;20,000000
9,043436;20,000000;20,000000;20,000000
9,048316;20,000000;20,000000;20,000000
9,053197;20,000000;20,000000;20,000000
9,058077;20,000000;20,000000;20,000000
9,062958;20,000000;20,000000;20,000000
9,067838;20,000000;20,000000;20,000000
9,072718;20,000000;20,000000;20,000000
9,077599;20,000000;20,000000;20,000000
9,082479;20,000000;20,000000;20,000000
9,087360;20,000000;20,000000;20,000000
9,092240;20,000000;20,000000;20,000000
9,097121;20,000000;20,000000;20,000000
9,102001;20,000000;20,000000;20,000000
9,106881;20,000000;20,000000;20,000000
9,111762;20,000000;20,000000;20,000000
9,116642;20,000000;20,000000;20,000000
9,121523;20,000000;20,000000;20,000000
9,126403;20,000000;20,000000;20,000000
9,131284;20,000000;20,000000;20,000000
9,136164;20,000000;20,000000;20,000000
9,141044;20,000000;20,000000;20,000000
9,145925;20,000000;20,000000;20,000000
9,150805;20,000000;20,000000;20,000000
9,155686;20,000000;20,000000;20,000000
9,160566;20,000000;20,000000;20,000000
9,165447;20,000000;20,000000;20,000000
9,170327;20,000000;20,000000;20,000000
9,175207;20,000000;20,000000;20,000000
9,180088;20,000000;20,000000;20,000000
9,184968;20,000000;20,000000;20,000000
9,189849;20,000000;20,000000;20,000000
9,194729;20,000000;20,000000;20,000000
9,199610;20,000000;20,000000;20,000000
9,204490;20,000000;20,000000;20,000000
9,209370;20,000000;20,000000;20,000000
9,214251;20,000000;20,000000;20,000000
9,219131;20,000000;20,000000;20,000000
9,224012;20,000000;20,000000;20,000000
9,228892;20,000000;20,000000;20,000000
9,233773;20,000000;20,000000;20,000000
9,238653;20,000000;20,000000;20,000000
9,243533;20,000000;20,000000;20,000000
9,248414;20,000000;20,000000;20,000000
9,253294;20,000000;20,000000;20,000000
9,258175;20,000000;20,000000;20,000000
9,263055;20,000000;20,000000;20,000000
9,267936;20,000000;20,000000;20,000000
9,272816;20,000000;20,000000;20,000000
9,277696;20,000000;20,000000;20,000000
9,282577;20,000000;20,000000;20,000000
9,287457;20,000000;20,000000;20,000000
9,292338;20,000000;20,000000;20,000000
9,297218;20,000000;20,000000;20,000000
9,302099;20,000000;20,000000;20,000000
9,306979;20,000000;20,000000;20,000000
9,311859;20,000000;20,000000;20,000000
9,316740;20,000000;20,000000;20,000000
9,321620;20,000000;20,000000;20,000000
9,326501;20,000000;20,000000;20,000000
9,331381;20,000000;20,000000;20,000000
9,336262;20,000000;20,000000;20,000000
9,341142;20,000000;20,000000;20,000000
9,346022;20,000000;20,000000;20,000000
9,350903;20,000000;20,000000;20,000000
9,355783;20,000000;20,000000;20,000000
9,360664;20,000000;20,000000;20,000000
9,365544;20,000000;20,000000;20,000000
9,370425;20,000000;20,000000;20,000000
9,375305;20,000000;20,000000;20,000000
9,380185;20,000000;20,000000;20,000000
9,385066;20,000000;20,000000;20,000000
9,389946;20,000000;20,000000;20,000000
9,394827;20,000000;20,000000;20,000000
9,399707;20,000000;20,000000;20,000000
9,404588;20,000000;20,000000;20,000000
9,409468;20,000000;20,000000;20,000000
9,414348;20,000000;20,000000;20,000000
9,419229;20,000000;20,000000;20,000000
9,424109;20,000000;20,000000;20,000000
9,428990;20,000000;20,000000;20,000000
9,433870;20,000000;20,000000;20,000000
9,438751;20,000000;20,000000;20,000000
9,443631;20,000000;20,000000;20,000000
9,448511;20,000001;20,000001;20,000000
9,453392;20,000001;20,000001;20,000001
9,458272;20,000001;20,000001;20,000001
9,463153;20,000001;20,000001;20,000001
9,468033;20,000001;20,000001;20,000001
9,472914;20,000002;20,000002;20,000002
9,477794;20,000002;20,000002;20,000002
9,482674;20,000003;20,000003;20,000003
9,487555;20,000004;20,000004;20,000003
9,492435;20,000005;20,000005;20,000004
9,497316;20,000006;20,000006;20,000005
9,502196;20,000007;20,000007;20,000006
9,507077;20,000009;20,000009;20,000008
9,511957;20,000012;20,000012;20,000010
9,516837;20,000014;20,000014;20,000013
9,521718;20,000018;20,000018;20,000016
9,526598;20,000022;20,000022;20,000020
9,531479;20,000027;20,000027;20,000025
9,536359;20,000034;20,000034;20,000031
9,541240;20,000042;20,000042;20,000038
9,546120;20,000051;20,000051;20,000047
9,551000;20,000063;20,000063;20,000058
9,555881;20,000078;20,000078;20,000071
9,560761;20,000095;20,000095;20,000087
9,565642;20,000116;20,000116;20,000107
9,570522;20,000142;20,000142;20,000131
9,575403;20,000173;20,000173;20,000160
9,580283;20,000210;20,000210;20,000195
9,585163;20,000255;20,000255;20,000238
9,590044;20,000309;20,000309;20,000289
9,594924;20,000374;20,000374;20,000351
9,599805;20,000451;20,000451;20,000424
9,604685;20,000544;20,000544;20,000513
9,609566;20,000654;20,000654;20,000618
9,614446;20,000785;20,000785;20,000744
9,619327;20,000941;20,000941;20,000895
9,624207;20,001127;20,001127;20,001073
9,629087;20,001346;20,001346;20,001284
9,633968;20,001605;20,001605;20,001535
9,638848;20,001910;20,001910;20,001830
9,643729;20,002269;20,002269;20,002179
9,648609;20,002692;20,002692;20,002590
9,653490;20,003187;20,003187;20,003071
9,658370;20,003766;20,003766;20,003636
9,663250;20,004443;20,004443;20,004298
9,668131;20,005233;20,005233;20,005069
9,673011;20,006151;20,006151;20,005969
9,677892;20,007219;20,007219;20,007015
9,682772;20,008457;20,008457;20,008230
9,687653;20,009889;20,009889;20,009638
9,692533;20,011544;20,011544;20,011266
9,697413;20,013453;20,013453;20,013146
9,702294;20,015649;20,015649;20,015311
9,707174;20,018172;20,018172;20,017800
9,712055;20,021065;20,021065;20,020658
9,716935;20,024376;20,024376;20,023931
9,721816;20,028159;20,028159;20,027673
9,726696;20,032472;20,032472;20,031944
9,731576;20,037381;20,037381;20,036808
9,736457;20,042958;20,042958;20,042337
9,741337;20,049281;20,049281;20,048612
9,746218;20,056438;20,056438;20,055717
9,751098;20,064524;20,064524;20,063750
9,755979;20,073642;20,073642;20,072813
9,760859;20,083904;20,083904;20,083019
9,765739;20,095435;20,095435;20,094492
9,770620;20,108365;20,108365;20,107363
9,775500;20,122839;20,122839;20,121778
9,780381;20,139012;20,139012;20,137890
9,785261;20,157049;20,157049;20,155867
9,790142;20,177129;20,177129;20,175887
9,795022;20,199443;20,199443;20,198142
9,799902;20,224195;20,224195;20,222835
9,804783;20,251600;20,251600;20,250182
9,809663;20,281888;20,281888;20,280416
9,814544;20,315303;20,315303;20,313778
9,819424;20,352102;20,352102;20,350526
9,824305;20,392554;20,392554;20,390931
9,829185;20,436942;20,436942;20,435275
9,834065;20,485564;20,485564;20,483857
9,838946;20,538728;20,538728;20,536986
9,843826;20,596756;20,596756;20,594984
9,848707;20,659982;20,659982;20,658184
9,853587;20,728751;20,728751;20,726932
9,858468;20,803418;20,803418;20,801584
9,863348;20,884348;20,884348;20,882504
9,868228;20,971914;20,971914;20,970067
9,873109;21,066498;21,066498;21,064653
9,877989;21,168486;21,168486;21,166650
9,882870;21,278272;21,278272;21,276450
9,887750;21,396250;21,396250;21,394448
9,892631;21,522819;21,522819;21,521041
9,897511;21,658375;21,658375;21,656629
9,902391;21,803316;21,803316;21,801605
9,907272;21,958035;21,958035;21,956363
9,912152;22,122918;22,122918;22,121291
9,917033;22,298347;22,298347;22,296768
9,921913;22,484693;22,484693;22,483165
9,926794;22,682318;22,682318;22,680844
9,931674;22,891569;22,891569;22,890150
9,936554;23,112778;23,112778;23,111416
9,941435;23,346262;23,346262;23,344957
9,946315;23,592317;23,592317;23,591071
9,951196;23,851221;23,851221;23,850032
9,956076;24,123228;24,123228;24,122096
9,960957;24,408568;24,408568;24,407491
9,965837;24,707447;24,707447;24,706424
9,970717;25,020044;25,020044;25,019071
9,975598;25,346508;25,346508;25,345584
9,980478;25,686962;25,686962;25,686085
9,985359;26,041498;26,041498;26,040663
9,990239;26,410180;26,410180;26,409382
9,995120;26,793039;26,793039;26,792271
10,000000;27,190089;27,190089;27,189329
